timestamp,dhw_draw_size_l,dhw_draw_energy_kwh,t_out_c,t_amb_c,st_power_kw
2024-04-03 06:30:00,0.0,0.0,5.1,15.1,0.0
2024-04-03 07:00:00,0.0,0.0,5.1,15.1,0.0
2024-04-03 07:30:00,0.0,0.0,5.15,15.15,0.0
2024-04-03 08:00:00,0.0,0.0,5.2,15.2,0.0
2024-04-03 08:30:00,0.0,0.0,5.3,15.3,0.0
2024-04-03 09:00:00,0.0,0.0,5.4,15.4,0.0
2024-04-03 09:30:00,0.0,0.0,5.4,15.4,0.0
2024-04-03 10:00:00,0.0,0.0,5.4,15.4,0.0
2024-04-03 10:30:00,0.0,0.0,5.5,15.5,0.0
2024-04-03 11:00:00,0.0,0.0,5.6,15.6,0.0
2024-04-03 11:30:00,0.0,0.0,5.75,15.75,0.0
2024-04-03 12:00:00,0.0,0.0,5.9,15.9,0.0
2024-04-03 12:30:00,0.0,0.0,5.5,15.5,0.0
2024-04-03 13:00:00,0.0,0.0,5.1,15.1,0.0
2024-04-03 13:30:00,0.0,0.0,5.0,15.0,0.0
2024-04-03 14:00:00,0.0,0.0,4.9,14.9,0.0
2024-04-03 14:30:00,0.0,0.0,4.75,14.75,0.0
2024-04-03 15:00:00,129.6206718749702,6.028801471873615,4.6,14.6,0.0
2024-04-03 15:30:00,129.6206718749702,6.028801471873615,4.45,14.45,0.0
2024-04-03 16:00:00,0.0,0.0,4.3,14.3,0.0
2024-04-03 16:30:00,0.0,0.0,4.25,14.25,0.0
2024-04-03 17:00:00,0.0,0.0,4.2,14.2,0.0
2024-04-03 17:30:00,0.0,0.0,4.15,14.15,0.0
2024-04-03 18:00:00,0.0,0.0,4.1,14.1,0.0
2024-04-03 18:30:00,0.0,0.0,4.05,14.05,0.0
2024-04-03 19:00:00,0.0,0.0,4.0,14.0,0.0
2024-04-03 19:30:00,0.0,0.0,4.0,14.0,0.0
2024-04-03 20:00:00,22.244231750257622,1.034603934517538,4.0,14.0,0.0
2024-04-03 20:30:00,22.244231750257622,1.034603934517538,3.9,13.9,0.0
2024-04-03 21:00:00,0.0,0.0,3.8,13.8,0.0
2024-04-03 21:30:00,0.0,0.0,3.8,13.8,0.0
2024-04-03 22:00:00,0.0,0.0,3.8,13.8,0.0
2024-04-03 22:30:00,0.0,0.0,3.8,13.8,0.0
2024-04-03 23:00:00,0.0,0.0,3.8,13.8,0.0
2024-04-03 23:30:00,0.0,0.0,3.9,13.9,0.0
2024-04-04 00:00:00,27.29037055226818,1.26930545701994,4.0,14.0,0.0
2024-04-04 00:30:00,27.29037055226818,1.26930545701994,3.95,13.95,0.0
2024-04-04 01:00:00,27.29037055226818,1.26930545701994,3.9,13.9,0.0
2024-04-04 01:30:00,0.0,0.0,3.95,13.95,0.0
2024-04-04 02:00:00,0.0,0.0,4.0,14.0,0.0
2024-04-04 02:30:00,0.0,0.0,4.0,14.0,0.0
2024-04-04 03:00:00,0.0,0.0,4.0,14.0,0.0
2024-04-04 03:30:00,0.0,0.0,4.1,14.1,0.0
2024-04-04 04:00:00,0.0,0.0,4.2,14.2,0.0
2024-04-04 04:30:00,0.0,0.0,4.2,14.2,0.0
2024-04-04 05:00:00,0.0,0.0,4.2,14.2,0.0
2024-04-04 05:30:00,0.0,0.0,4.2,14.2,0.0
2024-04-04 06:00:00,0.0,0.0,4.2,14.2,0.0
2024-04-04 06:30:00,0.0,0.0,4.2,14.2,0.0
2024-04-04 07:00:00,0.0,0.0,4.2,14.2,0.0
2024-04-04 07:30:00,0.0,0.0,4.3,14.3,0.0
2024-04-04 08:00:00,0.0,0.0,4.4,14.4,0.0
2024-04-04 08:30:00,0.0,0.0,4.5,14.5,0.0
2024-04-04 09:00:00,0.0,0.0,4.6,14.6,0.0
2024-04-04 09:30:00,0.0,0.0,4.75,14.75,0.0
2024-04-04 10:00:00,0.0,0.0,4.9,14.9,2.0
2024-04-04 10:30:00,0.0,0.0,5.1,15.1,2.0
2024-04-04 11:00:00,0.0,0.0,5.3,15.3,1.0
2024-04-04 11:30:00,0.0,0.0,5.65,15.65,2.0
2024-04-04 12:00:00,0.0,0.0,6.0,16.0,1.0
2024-04-04 12:30:00,0.0,0.0,5.85,15.85,0.0
2024-04-04 13:00:00,0.0,0.0,5.7,15.7,2.0
2024-04-04 13:30:00,0.0,0.0,6.05,16.05,1.0
2024-04-04 14:00:00,0.0,0.0,6.4,16.4,1.0
2024-04-04 14:30:00,0.0,0.0,6.05,16.05,1.0
2024-04-04 15:00:00,0.0,0.0,5.7,15.7,0.0
2024-04-04 15:30:00,0.0,0.0,5.5,15.5,0.0
2024-04-04 16:00:00,0.0,0.0,5.3,15.3,0.0
2024-04-04 16:30:00,0.0,0.0,5.05,15.05,0.0
2024-04-04 17:00:00,0.0,0.0,4.8,14.8,0.0
2024-04-04 17:30:00,0.0,0.0,4.65,14.65,0.0
2024-04-04 18:00:00,0.0,0.0,4.5,14.5,0.0
2024-04-04 18:30:00,0.0,0.0,4.25,14.25,0.0
2024-04-04 19:00:00,0.0,0.0,4.0,14.0,0.0
2024-04-04 19:30:00,0.0,0.0,3.9,13.9,0.0
2024-04-04 20:00:00,0.0,0.0,3.8,13.8,0.0
2024-04-04 20:30:00,0.0,0.0,3.75,13.75,0.0
2024-04-04 21:00:00,0.0,0.0,3.7,13.7,0.0
2024-04-04 21:30:00,0.0,0.0,3.75,13.75,0.0
2024-04-04 22:00:00,0.0,0.0,3.8,13.8,0.0
2024-04-04 22:30:00,0.0,0.0,3.8,13.8,0.0
2024-04-04 23:00:00,0.0,0.0,3.8,13.8,0.0
2024-04-04 23:30:00,0.0,0.0,3.8,13.8,0.0
2024-04-05 00:00:00,0.0,0.0,3.8,13.8,0.0
2024-04-05 00:30:00,0.0,0.0,3.65,13.65,0.0
2024-04-05 01:00:00,0.0,0.0,3.5,13.5,0.0
2024-04-05 01:30:00,0.0,0.0,3.35,13.35,0.0
2024-04-05 02:00:00,0.0,0.0,3.2,13.2,0.0
2024-04-05 02:30:00,0.0,0.0,3.15,13.15,0.0
2024-04-05 03:00:00,0.0,0.0,3.1,13.1,0.0
2024-04-05 03:30:00,0.0,0.0,2.95,12.95,0.0
2024-04-05 04:00:00,0.0,0.0,2.8,12.8,0.0
2024-04-05 04:30:00,0.0,0.0,2.65,12.65,0.0
2024-04-05 05:00:00,0.0,0.0,2.5,12.5,0.0
2024-04-05 05:30:00,0.0,0.0,2.15,12.15,0.0
2024-04-05 06:00:00,0.0,0.0,1.8,11.8,0.0
2024-04-05 06:30:00,0.0,0.0,1.75,11.75,0.0
2024-04-05 07:00:00,0.0,0.0,1.7,11.7,0.0
2024-04-05 07:30:00,0.0,0.0,1.75,11.75,0.0
2024-04-05 08:00:00,0.0,0.0,1.8,11.8,0.0
2024-04-05 08:30:00,0.0,0.0,1.85,11.85,0.0
2024-04-05 09:00:00,0.0,0.0,1.9,11.9,0.0
2024-04-05 09:30:00,0.0,0.0,1.95,11.95,0.0
2024-04-05 10:00:00,0.0,0.0,2.0,12.0,0.0
2024-04-05 10:30:00,0.0,0.0,2.4,12.4,1.0
2024-04-05 11:00:00,0.0,0.0,2.8,12.8,2.0
2024-04-05 11:30:00,0.0,0.0,3.15,13.15,1.0
2024-04-05 12:00:00,0.0,0.0,3.5,13.5,0.0
2024-04-05 12:30:00,0.0,0.0,3.6,13.6,0.0
2024-04-05 13:00:00,0.0,0.0,3.7,13.7,0.0
2024-04-05 13:30:00,0.0,0.0,4.0,14.0,0.0
2024-04-05 14:00:00,0.0,0.0,4.3,14.3,0.0
2024-04-05 14:30:00,0.0,0.0,4.75,14.75,0.0
2024-04-05 15:00:00,0.0,0.0,5.2,15.2,0.0
2024-04-05 15:30:00,0.0,0.0,5.3,15.3,0.0
2024-04-05 16:00:00,0.0,0.0,5.4,15.4,0.0
2024-04-05 16:30:00,0.0,0.0,5.4,15.4,0.0
2024-04-05 17:00:00,0.0,0.0,5.4,15.4,0.0
2024-04-05 17:30:00,0.0,0.0,5.4,15.4,0.0
2024-04-05 18:00:00,0.0,0.0,5.4,15.4,0.0
2024-04-05 18:30:00,0.0,0.0,5.35,15.35,0.0
2024-04-05 19:00:00,0.0,0.0,5.3,15.3,0.0
2024-04-05 19:30:00,0.0,0.0,5.2,15.2,0.0
2024-04-05 20:00:00,0.0,0.0,5.1,15.1,0.0
2024-04-05 20:30:00,0.0,0.0,5.1,15.1,0.0
2024-04-05 21:00:00,0.0,0.0,5.1,15.1,0.0
2024-04-05 21:30:00,0.0,0.0,5.3,15.3,0.0
2024-04-05 22:00:00,0.0,0.0,5.5,15.5,0.0
2024-04-05 22:30:00,0.0,0.0,5.45,15.45,0.0
2024-04-05 23:00:00,0.0,0.0,5.4,15.4,0.0
2024-04-05 23:30:00,0.0,0.0,5.5,15.5,0.0
2024-04-06 00:00:00,0.0,0.0,5.6,15.6,0.0
2024-04-06 00:30:00,0.0,0.0,5.8,15.8,0.0
2024-04-06 01:00:00,0.0,0.0,6.0,16.0,0.0
2024-04-06 01:30:00,0.0,0.0,6.2,16.2,0.0
2024-04-06 02:00:00,0.0,0.0,6.4,16.4,0.0
2024-04-06 02:30:00,0.0,0.0,6.6,16.6,0.0
2024-04-06 03:00:00,0.0,0.0,6.8,16.8,0.0
2024-04-06 03:30:00,0.0,0.0,7.35,17.35,0.0
2024-04-06 04:00:00,0.0,0.0,7.9,17.9,0.0
2024-04-06 04:30:00,0.0,0.0,8.65,18.65,0.0
2024-04-06 05:00:00,0.0,0.0,9.4,19.4,0.0
2024-04-06 05:30:00,0.0,0.0,9.65,19.65,0.0
2024-04-06 06:00:00,0.0,0.0,9.9,19.9,0.0
2024-04-06 06:30:00,0.0,0.0,10.2,20.2,0.0
2024-04-06 07:00:00,0.0,0.0,10.5,20.5,0.0
2024-04-06 07:30:00,0.0,0.0,11.2,21.2,0.0
2024-04-06 08:00:00,0.0,0.0,11.9,21.9,0.0
2024-04-06 08:30:00,34.190216314439944,1.59022494991384,12.35,22.35,0.0
2024-04-06 09:00:00,34.190216314439944,1.59022494991384,12.8,22.8,0.0
2024-04-06 09:30:00,0.0,0.0,13.2,23.2,0.0
2024-04-06 10:00:00,0.0,0.0,13.6,23.6,0.0
2024-04-06 10:30:00,0.0,0.0,13.4,23.4,0.0
2024-04-06 11:00:00,0.0,0.0,13.2,23.2,1.0
2024-04-06 11:30:00,0.0,0.0,13.8,23.8,2.0
2024-04-06 12:00:00,0.0,0.0,14.4,24.4,0.0
2024-04-06 12:30:00,0.0,0.0,15.3,25.3,5.0
2024-04-06 13:00:00,0.0,0.0,16.2,26.2,4.0
2024-04-06 13:30:00,0.0,0.0,15.95,25.95,1.0
2024-04-06 14:00:00,0.0,0.0,15.7,25.7,1.0
2024-04-06 14:30:00,0.0,0.0,15.55,25.55,1.0
2024-04-06 15:00:00,0.0,0.0,15.4,25.4,1.0
2024-04-06 15:30:00,0.0,0.0,15.1,25.1,0.0
2024-04-06 16:00:00,0.0,0.0,14.8,24.8,0.0
2024-04-06 16:30:00,0.0,0.0,14.55,24.55,0.0
2024-04-06 17:00:00,0.0,0.0,14.3,24.3,0.0
2024-04-06 17:30:00,0.0,0.0,13.95,23.95,0.0
2024-04-06 18:00:00,0.0,0.0,13.6,23.6,0.0
2024-04-06 18:30:00,0.0,0.0,13.0,23.0,0.0
2024-04-06 19:00:00,0.0,0.0,12.4,22.4,0.0
2024-04-06 19:30:00,0.0,0.0,12.1,22.1,0.0
2024-04-06 20:00:00,0.0,0.0,11.8,21.8,0.0
2024-04-06 20:30:00,0.0,0.0,11.6,21.6,0.0
2024-04-06 21:00:00,0.0,0.0,11.4,21.4,0.0
2024-04-06 21:30:00,0.0,0.0,11.2,21.2,0.0
2024-04-06 22:00:00,0.0,0.0,11.0,21.0,0.0
2024-04-06 22:30:00,0.0,0.0,10.8,20.8,0.0
2024-04-06 23:00:00,0.0,0.0,10.6,20.6,0.0
2024-04-06 23:30:00,0.0,0.0,10.35,20.35,0.0
2024-04-07 00:00:00,0.0,0.0,10.1,20.1,0.0
2024-04-07 00:30:00,0.0,0.0,9.95,19.95,0.0
2024-04-07 01:00:00,0.0,0.0,9.8,19.8,0.0
2024-04-07 01:30:00,0.0,0.0,9.6,19.6,0.0
2024-04-07 02:00:00,0.0,0.0,9.4,19.4,0.0
2024-04-07 02:30:00,0.0,0.0,9.3,19.3,0.0
2024-04-07 03:00:00,0.0,0.0,9.2,19.2,0.0
2024-04-07 03:30:00,0.0,0.0,9.05,19.05,0.0
2024-04-07 04:00:00,0.0,0.0,8.9,18.9,0.0
2024-04-07 04:30:00,0.0,0.0,8.7,18.7,0.0
2024-04-07 05:00:00,0.0,0.0,8.5,18.5,0.0
2024-04-07 05:30:00,0.0,0.0,8.45,18.45,0.0
2024-04-07 06:00:00,0.0,0.0,8.4,18.4,0.0
2024-04-07 06:30:00,0.0,0.0,8.55,18.55,0.0
2024-04-07 07:00:00,0.0,0.0,8.7,18.7,1.0
2024-04-07 07:30:00,0.0,0.0,9.15,19.15,1.0
2024-04-07 08:00:00,0.0,0.0,9.6,19.6,2.0
2024-04-07 08:30:00,0.0,0.0,9.9,19.9,3.0
2024-04-07 09:00:00,0.0,0.0,10.2,20.2,4.0
2024-04-07 09:30:00,0.0,0.0,10.5,20.5,7.0
2024-04-07 10:00:00,0.0,0.0,10.8,20.8,6.0
2024-04-07 10:30:00,0.0,0.0,11.35,21.35,5.0
2024-04-07 11:00:00,0.0,0.0,11.9,21.9,6.0
2024-04-07 11:30:00,0.0,0.0,12.0,22.0,5.0
2024-04-07 12:00:00,0.0,0.0,12.1,22.1,2.0
2024-04-07 12:30:00,0.0,0.0,12.45,22.45,2.0
2024-04-07 13:00:00,0.0,0.0,12.8,22.8,2.0
2024-04-07 13:30:00,0.0,0.0,12.75,22.75,1.0
2024-04-07 14:00:00,0.0,0.0,12.7,22.7,1.0
2024-04-07 14:30:00,0.0,0.0,12.75,22.75,0.0
2024-04-07 15:00:00,0.0,0.0,12.8,22.8,0.0
2024-04-07 15:30:00,0.0,0.0,12.45,22.45,0.0
2024-04-07 16:00:00,12.48834240911918,0.5808466813841431,12.1,22.1,0.0
2024-04-07 16:30:00,12.48834240911918,0.5808466813841431,11.75,21.75,0.0
2024-04-07 17:00:00,0.0,0.0,11.4,21.4,0.0
2024-04-07 17:30:00,0.0,0.0,10.85,20.85,0.0
2024-04-07 18:00:00,0.0,0.0,10.3,20.3,0.0
2024-04-07 18:30:00,0.0,0.0,9.85,19.85,0.0
2024-04-07 19:00:00,0.0,0.0,9.4,19.4,0.0
2024-04-07 19:30:00,0.0,0.0,9.1,19.1,0.0
2024-04-07 20:00:00,0.0,0.0,8.8,18.8,0.0
2024-04-07 20:30:00,0.0,0.0,8.6,18.6,0.0
2024-04-07 21:00:00,0.0,0.0,8.4,18.4,0.0
2024-04-07 21:30:00,0.0,0.0,8.4,18.4,0.0
2024-04-07 22:00:00,0.0,0.0,8.4,18.4,0.0
2024-04-07 22:30:00,0.0,0.0,8.2,18.2,0.0
2024-04-07 23:00:00,0.0,0.0,8.0,18.0,0.0
2024-04-07 23:30:00,0.0,0.0,8.05,18.05,0.0
2024-04-08 00:00:00,0.0,0.0,8.1,18.1,0.0
2024-04-08 00:30:00,0.0,0.0,8.05,18.05,0.0
2024-04-08 01:00:00,0.0,0.0,8.0,18.0,0.0
2024-04-08 01:30:00,0.0,0.0,7.95,17.95,0.0
2024-04-08 02:00:00,0.0,0.0,7.9,17.9,0.0
2024-04-08 02:30:00,0.0,0.0,7.65,17.65,0.0
2024-04-08 03:00:00,0.0,0.0,7.4,17.4,0.0
2024-04-08 03:30:00,0.0,0.0,7.3,17.3,0.0
2024-04-08 04:00:00,0.0,0.0,7.2,17.2,0.0
2024-04-08 04:30:00,0.0,0.0,7.05,17.05,0.0
2024-04-08 05:00:00,0.0,0.0,6.9,16.9,0.0
2024-04-08 05:30:00,0.0,0.0,6.9,16.9,0.0
2024-04-08 06:00:00,0.0,0.0,6.9,16.9,0.0
2024-04-08 06:30:00,33.613494646647794,1.563400984342974,7.25,17.25,0.0
2024-04-08 07:00:00,33.613494646647794,1.563400984342974,7.6,17.6,1.0
2024-04-08 07:30:00,0.0,0.0,8.15,18.15,1.0
2024-04-08 08:00:00,0.0,0.0,8.7,18.7,1.0
2024-04-08 08:30:00,0.0,0.0,9.25,19.25,4.0
2024-04-08 09:00:00,0.0,0.0,9.8,19.8,5.0
2024-04-08 09:30:00,0.0,0.0,10.35,20.35,4.0
2024-04-08 10:00:00,0.0,0.0,10.9,20.9,5.0
2024-04-08 10:30:00,0.0,0.0,11.2,21.2,5.0
2024-04-08 11:00:00,0.0,0.0,11.5,21.5,2.0
2024-04-08 11:30:00,0.0,0.0,11.7,21.7,1.0
2024-04-08 12:00:00,0.0,0.0,11.9,21.9,1.0
2024-04-08 12:30:00,0.0,0.0,12.25,22.25,2.0
2024-04-08 13:00:00,0.0,0.0,12.6,22.6,2.0
2024-04-08 13:30:00,0.0,0.0,12.75,22.75,0.0
2024-04-08 14:00:00,0.0,0.0,12.9,22.9,0.0
2024-04-08 14:30:00,0.0,0.0,12.8,22.8,0.0
2024-04-08 15:00:00,0.0,0.0,12.7,22.7,0.0
2024-04-08 15:30:00,0.0,0.0,12.8,22.8,0.0
2024-04-08 16:00:00,0.0,0.0,12.9,22.9,0.0
2024-04-08 16:30:00,0.0,0.0,12.5,22.5,0.0
2024-04-08 17:00:00,0.0,0.0,12.1,22.1,0.0
2024-04-08 17:30:00,0.0,0.0,11.6,21.6,0.0
2024-04-08 18:00:00,0.0,0.0,11.1,21.1,0.0
2024-04-08 18:30:00,0.0,0.0,10.65,20.65,0.0
2024-04-08 19:00:00,0.0,0.0,10.2,20.2,0.0
2024-04-08 19:30:00,0.0,0.0,9.8,19.8,0.0
2024-04-08 20:00:00,0.0,0.0,9.4,19.4,0.0
2024-04-08 20:30:00,0.0,0.0,9.25,19.25,0.0
2024-04-08 21:00:00,0.0,0.0,9.1,19.1,0.0
2024-04-08 21:30:00,0.0,0.0,8.95,18.95,0.0
2024-04-08 22:00:00,0.0,0.0,8.8,18.8,0.0
2024-04-08 22:30:00,0.0,0.0,8.7,18.7,0.0
2024-04-08 23:00:00,0.0,0.0,8.6,18.6,0.0
2024-04-08 23:30:00,0.0,0.0,8.25,18.25,0.0
2024-04-09 00:00:00,0.0,0.0,7.9,17.9,0.0
2024-04-09 00:30:00,0.0,0.0,7.55,17.55,0.0
2024-04-09 01:00:00,0.0,0.0,7.2,17.2,0.0
2024-04-09 01:30:00,0.0,0.0,7.0,17.0,0.0
2024-04-09 02:00:00,0.0,0.0,6.8,16.8,0.0
2024-04-09 02:30:00,0.0,0.0,6.75,16.75,0.0
2024-04-09 03:00:00,0.0,0.0,6.7,16.7,0.0
2024-04-09 03:30:00,0.0,0.0,6.5,16.5,0.0
2024-04-09 04:00:00,0.0,0.0,6.3,16.3,0.0
2024-04-09 04:30:00,0.0,0.0,6.25,16.25,0.0
2024-04-09 05:00:00,0.0,0.0,6.2,16.2,0.0
2024-04-09 05:30:00,0.0,0.0,6.2,16.2,0.0
2024-04-09 06:00:00,0.0,0.0,6.2,16.2,0.0
2024-04-09 06:30:00,0.0,0.0,6.15,16.15,0.0
2024-04-09 07:00:00,0.0,0.0,6.1,16.1,0.0
2024-04-09 07:30:00,0.0,0.0,6.1,16.1,0.0
2024-04-09 08:00:00,0.0,0.0,6.1,16.1,0.0
2024-04-09 08:30:00,0.0,0.0,6.2,16.2,0.0
2024-04-09 09:00:00,0.0,0.0,6.3,16.3,0.0
2024-04-09 09:30:00,0.0,0.0,6.35,16.35,0.0
2024-04-09 10:00:00,0.0,0.0,6.4,16.4,0.0
2024-04-09 10:30:00,0.0,0.0,6.6,16.6,0.0
2024-04-09 11:00:00,0.0,0.0,6.8,16.8,0.0
2024-04-09 11:30:00,0.0,0.0,6.8,16.8,0.0
2024-04-09 12:00:00,0.0,0.0,6.8,16.8,0.0
2024-04-09 12:30:00,0.0,0.0,6.75,16.75,0.0
2024-04-09 13:00:00,0.0,0.0,6.7,16.7,1.0
2024-04-09 13:30:00,0.0,0.0,6.9,16.9,0.0
2024-04-09 14:00:00,0.0,0.0,7.1,17.1,1.0
2024-04-09 14:30:00,0.0,0.0,7.2,17.2,2.0
2024-04-09 15:00:00,0.0,0.0,7.3,17.3,1.0
2024-04-09 15:30:00,0.0,0.0,7.45,17.45,0.0
2024-04-09 16:00:00,0.0,0.0,7.6,17.6,0.0
2024-04-09 16:30:00,0.0,0.0,7.5,17.5,0.0
2024-04-09 17:00:00,0.0,0.0,7.4,17.4,0.0
2024-04-09 17:30:00,0.0,0.0,7.4,17.4,0.0
2024-04-09 18:00:00,0.0,0.0,7.4,17.4,0.0
2024-04-09 18:30:00,0.0,0.0,7.05,17.05,0.0
2024-04-09 19:00:00,0.0,0.0,6.7,16.7,0.0
2024-04-09 19:30:00,0.0,0.0,6.45,16.45,0.0
2024-04-09 20:00:00,0.0,0.0,6.2,16.2,0.0
2024-04-09 20:30:00,0.0,0.0,6.05,16.05,0.0
2024-04-09 21:00:00,0.0,0.0,5.9,15.9,0.0
2024-04-09 21:30:00,0.0,0.0,5.8,15.8,0.0
2024-04-09 22:00:00,0.0,0.0,5.7,15.7,0.0
2024-04-09 22:30:00,0.0,0.0,5.7,15.7,0.0
2024-04-09 23:00:00,0.0,0.0,5.7,15.7,0.0
2024-04-09 23:30:00,0.0,0.0,5.55,15.55,0.0
2024-04-10 00:00:00,0.0,0.0,5.4,15.4,0.0
2024-04-10 00:30:00,0.0,0.0,5.3,15.3,0.0
2024-04-10 01:00:00,0.0,0.0,5.2,15.2,0.0
2024-04-10 01:30:00,0.0,0.0,5.05,15.05,0.0
2024-04-10 02:00:00,0.0,0.0,4.9,14.9,0.0
2024-04-10 02:30:00,0.0,0.0,4.9,14.9,0.0
2024-04-10 03:00:00,12.769837352733749,0.5939393239838162,4.9,14.9,0.0
2024-04-10 03:30:00,12.769837352733749,0.5939393239838162,4.85,14.85,0.0
2024-04-10 04:00:00,0.0,0.0,4.8,14.8,0.0
2024-04-10 04:30:00,0.0,0.0,4.7,14.7,0.0
2024-04-10 05:00:00,0.0,0.0,4.6,14.6,0.0
2024-04-10 05:30:00,0.0,0.0,4.65,14.65,0.0
2024-04-10 06:00:00,0.0,0.0,4.7,14.7,0.0
2024-04-10 06:30:00,0.0,0.0,5.25,15.25,0.0
2024-04-10 07:00:00,0.0,0.0,5.8,15.8,0.0
2024-04-10 07:30:00,0.0,0.0,6.5,16.5,0.0
2024-04-10 08:00:00,0.0,0.0,7.2,17.2,0.0
2024-04-10 08:30:00,0.0,0.0,7.8,17.8,0.0
2024-04-10 09:00:00,0.0,0.0,8.4,18.4,0.0
2024-04-10 09:30:00,0.0,0.0,8.5,18.5,0.0
2024-04-10 10:00:00,0.0,0.0,8.6,18.6,0.0
2024-04-10 10:30:00,0.0,0.0,8.4,18.4,0.0
2024-04-10 11:00:00,0.0,0.0,8.2,18.2,0.0
2024-04-10 11:30:00,0.0,0.0,8.1,18.1,0.0
2024-04-10 12:00:00,0.0,0.0,8.0,18.0,1.0
2024-04-10 12:30:00,0.0,0.0,8.2,18.2,0.0
2024-04-10 13:00:00,0.0,0.0,8.4,18.4,0.0
2024-04-10 13:30:00,0.0,0.0,8.25,18.25,0.0
2024-04-10 14:00:00,0.0,0.0,8.1,18.1,0.0
2024-04-10 14:30:00,0.0,0.0,8.6,18.6,0.0
2024-04-10 15:00:00,14.646408850193067,0.6812207494100909,9.1,19.1,0.0
2024-04-10 15:30:00,14.646408850193067,0.6812207494100909,10.0,20.0,0.0
2024-04-10 16:00:00,14.646408850193067,0.6812207494100909,10.9,20.9,0.0
2024-04-10 16:30:00,0.0,0.0,10.85,20.85,0.0
2024-04-10 17:00:00,0.0,0.0,10.8,20.8,0.0
2024-04-10 17:30:00,0.0,0.0,10.95,20.95,0.0
2024-04-10 18:00:00,0.0,0.0,11.1,21.1,0.0
2024-04-10 18:30:00,0.0,0.0,11.4,21.4,0.0
2024-04-10 19:00:00,0.0,0.0,11.7,21.7,0.0
2024-04-10 19:30:00,0.0,0.0,11.85,21.85,0.0
2024-04-10 20:00:00,0.0,0.0,12.0,22.0,0.0
2024-04-10 20:30:00,0.0,0.0,12.45,22.45,0.0
2024-04-10 21:00:00,0.0,0.0,12.9,22.9,0.0
2024-04-10 21:30:00,0.0,0.0,12.85,22.85,0.0
2024-04-10 22:00:00,0.0,0.0,12.8,22.8,0.0
2024-04-10 22:30:00,0.0,0.0,12.8,22.8,0.0
2024-04-10 23:00:00,0.0,0.0,12.8,22.8,0.0
2024-04-10 23:30:00,0.0,0.0,12.7,22.7,0.0
2024-04-11 00:00:00,0.0,0.0,12.6,22.6,0.0
2024-04-11 00:30:00,0.0,0.0,12.35,22.35,0.0
2024-04-11 01:00:00,0.0,0.0,12.1,22.1,0.0
2024-04-11 01:30:00,0.0,0.0,12.0,22.0,0.0
2024-04-11 02:00:00,0.0,0.0,11.9,21.9,0.0
2024-04-11 02:30:00,0.0,0.0,12.0,22.0,0.0
2024-04-11 03:00:00,0.0,0.0,12.1,22.1,0.0
2024-04-11 03:30:00,0.0,0.0,12.1,22.1,0.0
2024-04-11 04:00:00,0.0,0.0,12.1,22.1,0.0
2024-04-11 04:30:00,0.0,0.0,12.15,22.15,0.0
2024-04-11 05:00:00,0.0,0.0,12.2,22.2,0.0
2024-04-11 05:30:00,0.0,0.0,11.9,21.9,0.0
2024-04-11 06:00:00,0.0,0.0,11.6,21.6,0.0
2024-04-11 06:30:00,0.0,0.0,11.35,21.35,0.0
2024-04-11 07:00:00,0.0,0.0,11.1,21.1,1.0
2024-04-11 07:30:00,0.0,0.0,11.35,21.35,2.0
2024-04-11 08:00:00,0.0,0.0,11.6,21.6,4.0
2024-04-11 08:30:00,0.0,0.0,12.1,22.1,5.0
2024-04-11 09:00:00,0.0,0.0,12.6,22.6,4.0
2024-04-11 09:30:00,0.0,0.0,13.2,23.2,4.0
2024-04-11 10:00:00,0.0,0.0,13.8,23.8,4.0
2024-04-11 10:30:00,0.0,0.0,14.25,24.25,5.0
2024-04-11 11:00:00,0.0,0.0,14.7,24.7,5.0
2024-04-11 11:30:00,0.0,0.0,15.15,25.15,1.0
2024-04-11 12:00:00,0.0,0.0,15.6,25.6,0.0
2024-04-11 12:30:00,0.0,0.0,16.0,26.0,0.0
2024-04-11 13:00:00,0.0,0.0,16.4,26.4,1.0
2024-04-11 13:30:00,0.0,0.0,16.45,26.45,0.0
2024-04-11 14:00:00,0.0,0.0,16.5,26.5,0.0
2024-04-11 14:30:00,0.0,0.0,16.1,26.1,0.0
2024-04-11 15:00:00,0.0,0.0,15.7,25.7,0.0
2024-04-11 15:30:00,0.0,0.0,15.9,25.9,0.0
2024-04-11 16:00:00,0.0,0.0,16.1,26.1,0.0
2024-04-11 16:30:00,0.0,0.0,16.05,26.05,0.0
2024-04-11 17:00:00,0.0,0.0,16.0,26.0,0.0
2024-04-11 17:30:00,0.0,0.0,15.7,25.7,0.0
2024-04-11 18:00:00,0.0,0.0,15.4,25.4,0.0
2024-04-11 18:30:00,0.0,0.0,14.9,24.9,0.0
2024-04-11 19:00:00,0.0,0.0,14.4,24.4,0.0
2024-04-11 19:30:00,0.0,0.0,13.85,23.85,0.0
2024-04-11 20:00:00,0.0,0.0,13.3,23.3,0.0
2024-04-11 20:30:00,0.0,0.0,13.35,23.35,0.0
2024-04-11 21:00:00,0.0,0.0,13.4,23.4,0.0
2024-04-11 21:30:00,0.0,0.0,13.45,23.45,0.0
2024-04-11 22:00:00,0.0,0.0,13.5,23.5,0.0
2024-04-11 22:30:00,0.0,0.0,13.45,23.45,0.0
2024-04-11 23:00:00,0.0,0.0,13.4,23.4,0.0
